OBJECTID,MODO,CODIGOITINERARIO,CODIGOGESTIONLINEA,NUMEROLINEAUSUARIO,SENTIDO,TIPOITINERARIO,CODIGOESTACION,CODIGOPOSTE,CODIGOANDEN,NUMEROORDEN,IDENTIFICADORTIPOPARADA,TIPOPARADA,DENOMINACION,CODIGOPROVINCIA,CODIGOMUNICIPIO,MUNICIPIO,CORONATARIFARIA,DIRECCION,FECHAALTA,FECHAINICIO,FECHAFIN,LONGITUDTRAMOANTERIOR,VELOCIDADTRAMOANTERIOR,MODOLINEA,IDFINTERCAMBIADOR,CODPROV_LINEA,CODMUN_LINEA,IDFTRAMO,CODIGOOBSERVACION,CODIGOSUBLINEA,DENOMINACION_SAE,IDFLINEA,IDFITINERARIO,IDFESTACION,IDFPOSTE,IDFANDEN
2063,8,337160,91022,1,2,1,12189,*,,22,TI,I,AV.INFANTE DON LUIS-MENÉNDEZ PIDAL,28,022,BOADILLA DEL MONTE,B2,Avda del Infante Don Luis N 4,20071119,20071227,,545.351,-1,9,_,28,022,9__1__022__-_2_IT_1_8_12189_*__TI_I_22,-,1022201,AV.INFANTE DON LUIS-MENÉNDEZ PIDAL,9__1__022_,9__1__022__1022201_2_IT_1,8_12189,8_12189_*,8_12189_
2064,8,337160,91022,1,2,1,08856,*,,15,TI,I,RÍO GUADARRAMA-RÍO DUERO,28,022,BOADILLA DEL MONTE,B2,Calle   Río Guadarrama N 1,20071119,20071227,,243.1725,15,9,_,28,022,9__1__022__-_2_IT_1_8_08856_*__TI_I_15,-,1022201,RÍO GUADARRAMA-RÍO DUERO,9__1__022_,9__1__022__1022201_2_IT_1,8_08856,8_08856_*,8_08856_
2065,8,337159,91022,1,1,1,08857,*,,15,TI,I,RÍO GUADARRAMA-RÍO DUERO,28,022,BOADILLA DEL MONTE,B2,Calle   Río Guadarrama N 1,20071119,20071227,,799.6071,13.36,9,_,28,022,9__1__022__-_1_IT_1_8_08857_*__TI_I_15,-,1022101,RÍO GUADARRAMA-RÍO DUERO,9__1__022_,9__1__022__1022101_1_IT_1,8_08857,8_08857_*,8_08857_
2066,8,337160,91022,1,2,1,08860,*,,16,TI,I,AV.MONTE OLIVAR-MONTE VELETA,28,022,BOADILLA DEL MONTE,B2,Avda del Monte Olivar N 73,20071119,20071227,,864.8437,40,9,_,28,022,9__1__022__-_2_IT_1_8_08860_*__TI_I_16,-,1022201,AV.MONTE OLIVAR-MONTE VELETA,9__1__022_,9__1__022__1022201_2_IT_1,8_08860,8_08860_*,8_08860_
2067,8,337159,91022,1,1,1,08861,*,,14,TI,I,AV.MONTE OLIVAR-MONTE HIJEDO,28,022,BOADILLA DEL MONTE,B2,Avda del Monte Olivar N 76,20071119,20071227,,519.239,13.36,9,_,28,022,9__1__022__-_1_IT_1_8_08861_*__TI_I_14,-,1022101,AV.MONTE OLIVAR-MONTE HIJEDO,9__1__022_,9__1__022__1022101_1_IT_1,8_08861,8_08861_*,8_08861_
2068,8,337160,91022,1,2,1,08862,*,,17,TI,I,AV.MONTE OLIVAR-COLEGIO,28,022,BOADILLA DEL MONTE,B2,Avda del Monte Olivar N 43,20071119,20071227,,512.038,13.36,9,_,28,022,9__1__022__-_2_IT_1_8_08862_*__TI_I_17,-,1022201,AV.MONTE OLIVAR-COLEGIO,9__1__022_,9__1__022__1022201_2_IT_1,8_08862,8_08862_*,8_08862_
2069,8,337159,91022,1,1,1,08863,*,,13,TI,I,AV.MONTE OLIVAR-COLEGIO,28,022,BOADILLA DEL MONTE,B2,Avda del Monte Olivar N 48,20071119,20071227,,205.6781,13.36,9,_,28,022,9__1__022__-_1_IT_1_8_08863_*__TI_I_13,-,1022101,AV.MONTE OLIVAR-COLEGIO,9__1__022_,9__1__022__1022101_1_IT_1,8_08863,8_08863_*,8_08863_
2070,8,337159,91022,1,1,1,08866,*,,12,TI,I,AV.MONTE OLIVAR-MONTE ARCHANDA,28,022,BOADILLA DEL MONTE,B2,Avda del Monte Olivar N 38,20071119,20071227,,348.6586,40,9,_,28,022,9__1__022__-_1_IT_1_8_08866_*__TI_I_12,-,1022101,AV.MONTE OLIVAR-MONTE ARCHANDA,9__1__022_,9__1__022__1022101_1_IT_1,8_08866,8_08866_*,8_08866_
2071,8,337160,91022,1,2,1,08867,*,,18,TI,I,AV.MONTE OLIVAR-MONTE ARCHANDA,28,022,BOADILLA DEL MONTE,B2,Avda del Monte Olivar N 39,20071119,20071227,,206.8156,13.36,9,_,28,022,9__1__022__-_2_IT_1_8_08867_*__TI_I_18,-,1022201,AV.MONTE OLIVAR-MONTE ARCHANDA,9__1__022_,9__1__022__1022201_2_IT_1,8_08867,8_08867_*,8_08867_
2072,8,337159,91022,1,1,1,08868,*,,11,TI,I,AV.MONTE OLIVAR-MONTE SOLLUBE,28,022,BOADILLA DEL MONTE,B2,Avda del Monte Olivar N 12,20071119,20071227,,307.9522,-1,9,_,28,022,9__1__022__-_1_IT_1_8_08868_*__TI_I_11,-,1022101,AV.MONTE OLIVAR-MONTE SOLLUBE,9__1__022_,9__1__022__1022101_1_IT_1,8_08868,8_08868_*,8_08868_
2073,8,337160,91022,1,2,1,08869,*,,19,TI,I,AV.MONTE OLIVAR-MONTE CATALOBOS,28,022,BOADILLA DEL MONTE,B2,Avda del Monte Olivar N 11,20071119,20071227,,360.2281,13.36,9,_,28,022,9__1__022__-_2_IT_1_8_08869_*__TI_I_19,-,1022201,AV.MONTE OLIVAR-MONTE CATALOBOS,9__1__022_,9__1__022__1022201_2_IT_1,8_08869,8_08869_*,8_08869_
2074,8,341918,92022,2,2,1,08883,*,,2,TI,I,AV.LAS LOMAS-VALLE DEL TORMES,28,022,BOADILLA DEL MONTE,B2,Avda de las Lomas N 32,20100316,20100401,,288.4919,40,9,_,28,022,9__2__022__-_2_IT_1_8_08883_*__TI_I_2,-,2022201,AV.LAS LOMAS-VALLE DEL TORMES,9__2__022_,9__2__022__2022201_2_IT_1,8_08883,8_08883_*,8_08883_
2075,8,337161,92022,2,1,1,08884,*,,9,TI,TN,AV.LAS LOMAS-VALLE DE TENA,28,022,BOADILLA DEL MONTE,B2,Avda de las Lomas N 22,20071119,20071227,,279.0774,40,9,_,28,022,9__2__022__-_1_IT_1_8_08884_*__TI_TN_9,-,2022101,AV.LAS LOMAS-VALLE DE TENA,9__2__022_,9__2__022__2022101_1_IT_1,8_08884,8_08884_*,8_08884_
2076,8,341918,92022,2,2,1,08884,*,,1,TI,C,AV.LAS LOMAS-VALLE DE TENA,28,022,BOADILLA DEL MONTE,B2,Avda de las Lomas N 22,20100316,20100401,,0,,9,_,28,022,9__2__022__-_2_IT_1_8_08884_*__TI_C_1,-,2022201,AV.LAS LOMAS-VALLE DE TENA,9__2__022_,9__2__022__2022201_2_IT_1,8_08884,8_08884_*,8_08884_
2077,8,337161,92022,2,1,1,08886,*,,8,TI,I,AV.LAS LOMAS-VALLE DE LENIZ,28,022,BOADILLA DEL MONTE,B2,Avda de las Lomas N 14,20071119,20071227,,442.8855,40,9,_,28,022,9__2__022__-_1_IT_1_8_08886_*__TI_I_8,-,2022101,AV.LAS LOMAS-VALLE DE LENIZ,9__2__022_,9__2__022__2022101_1_IT_1,8_08886,8_08886_*,8_08886_
2078,8,341918,92022,2,2,1,08887,*,,15,TI,I,AV.LAS LOMAS-VALLE DE LENIZ,28,022,BOADILLA DEL MONTE,B2,Avda de las Lomas N 9,20100316,20100401,,340.0438,13.36,9,_,28,022,9__2__022__-_2_IT_1_8_08887_*__TI_I_15,-,2022201,AV.LAS LOMAS-VALLE DE LENIZ,9__2__022_,9__2__022__2022201_2_IT_1,8_08887,8_08887_*,8_08887_
2079,8,337161,92022,2,1,1,08888,*,,7,TI,I,AV.VALDEPASTORES-ISLAS CANARIAS,28,022,BOADILLA DEL MONTE,B2,Avda de Valdepastores N 14,20071119,20071227,,863.7948,13.36,9,_,28,022,9__2__022__-_1_IT_1_8_08888_*__TI_I_7,-,2022101,AV.VALDEPASTORES-ISLAS CANARIAS,9__2__022_,9__2__022__2022101_1_IT_1,8_08888,8_08888_*,8_08888_
2080,8,341918,92022,2,2,1,08889,*,,16,TI,I,AV.VALDEPASTORES-ISLAS CANARIAS,28,022,BOADILLA DEL MONTE,B2,Avda de Valdepastores N 11,20100316,20100401,,413.2995,13.36,9,_,28,022,9__2__022__-_2_IT_1_8_08889_*__TI_I_16,-,2022201,AV.VALDEPASTORES-ISLAS CANARIAS,9__2__022_,9__2__022__2022201_2_IT_1,8_08889,8_08889_*,8_08889_
2081,8,337161,92022,2,1,1,08890,*,,6,TI,I,AV.VALDEPASTORES-ISLA CRISTINA,28,022,BOADILLA DEL MONTE,B2,Avda de Valdepastores N 5,20071119,20071227,,430.0078,13.36,9,_,28,022,9__2__022__-_1_IT_1_8_08890_*__TI_I_6,-,2022101,AV.VALDEPASTORES-ISLA CRISTINA,9__2__022_,9__2__022__2022101_1_IT_1,8_08890,8_08890_*,8_08890_
2082,8,341918,92022,2,2,1,08891,*,,17,TI,I,AV.VALDEPASTORES-CIUDADELA,28,022,BOADILLA DEL MONTE,B2,Avda de Valdepastores N 5,20100316,20100401,,818.6052,13.36,9,_,28,022,9__2__022__-_2_IT_1_8_08891_*__TI_I_17,-,2022201,AV.VALDEPASTORES-CIUDADELA,9__2__022_,9__2__022__2022201_2_IT_1,8_08891,8_08891_*,8_08891_
2083,8,337161,92022,2,1,1,08892,*,,5,TI,I,AV.VALDEPASTORES-ISLAS MEDES,28,022,BOADILLA DEL MONTE,B2,Avda de Valdepastores N 4,20071119,20071227,,1407.35,13.36,9,_,28,022,9__2__022__-_1_IT_1_8_08892_*__TI_I_5,-,2022101,AV.VALDEPASTORES-ISLAS MEDES,9__2__022_,9__2__022__2022101_1_IT_1,8_08892,8_08892_*,8_08892_
2084,8,341918,92022,2,2,1,08893,*,,18,TI,I,AV.VALDEPASTORES-ISLA DE TABARCA,28,022,BOADILLA DEL MONTE,B2,Avda de Valdepastores N 1,20100316,20100401,,474.4093,13.36,9,_,28,022,9__2__022__-_2_IT_1_8_08893_*__TI_I_18,-,2022201,AV.VALDEPASTORES-ISLA DE TABARCA,9__2__022_,9__2__022__2022201_2_IT_1,8_08893,8_08893_*,8_08893_
2085,8,337159,91022,1,1,1,08849,*,,18,TI,I,RÍO TAJO-RÍO TER,28,022,BOADILLA DEL MONTE,B2,Calle   Río Tajo N 69,20071119,20071227,,603.4727,15,9,_,28,022,9__1__022__-_1_IT_1_8_08849_*__TI_I_18,-,1022101,RÍO TAJO-RÍO TER,9__1__022_,9__1__022__1022101_1_IT_1,8_08849,8_08849_*,8_08849_
2086,8,337159,91022,1,1,1,08850,*,,17,TI,I,RÍO TAJO-RÍO GUADIANA,28,022,BOADILLA DEL MONTE,B2,Calle  Río Tajo N 114,20071119,20071227,,729.3763,13.36,9,_,28,022,9__1__022__-_1_IT_1_8_08850_*__TI_I_17,-,1022101,RÍO TAJO-RÍO GUADIANA,9__1__022_,9__1__022__1022101_1_IT_1,8_08850,8_08850_*,8_08850_
2087,8,337160,91022,1,2,1,08851,*,,13,TI,I,RÍO TAJO-RÍO GUADIANA,28,022,BOADILLA DEL MONTE,B2,Calle  Río Tajo N 114,20071119,20071227,,580.1605,15,9,_,28,022,9__1__022__-_2_IT_1_8_08851_*__TI_I_13,-,1022201,RÍO TAJO-RÍO GUADIANA,9__1__022_,9__1__022__1022201_2_IT_1,8_08851,8_08851_*,8_08851_
2088,8,342020,93022,3,1,1,08804,*,,9,TI,I,PLAYA DE LA CONCHA-PLAYA FORMENTOR,28,022,BOADILLA DEL MONTE,B2,Calle  Playa de la Concha N 6,20100329,20100401,,407.5351,13.36,9,_,28,022,9__3__022__-_1_IT_1_8_08804_*__TI_I_9,-,3022101,PLAYA DE LA CONCHA-PLAYA FORMENTOR,9__3__022_,9__3__022__3022101_1_IT_1,8_08804,8_08804_*,8_08804_
2089,8,345039,93022,3,2,1,08805,*,,10,TI,I,PLAYA DE LA CONCHA-PLAYA FORMENTOR,28,022,BOADILLA DEL MONTE,B2,Calle   Playa de la Concha N 2,20110517,20110525,,660.1668,-1,9,_,28,022,9__3__022__-_2_IT_1_8_08805_*__TI_I_10,-,3022201,PLAYA DE LA CONCHA-PLAYA FORMENTOR,9__3__022_,9__3__022__3022201_2_IT_1,8_08805,8_08805_*,8_08805_
2090,8,342020,93022,3,1,1,08806,*,,10,TI,TN,PLAYA DE LA CONCHA-PLAYA DE ALTEA,28,022,BOADILLA DEL MONTE,B2,Calle  Playa de la Concha SN SN,20100329,20100401,,666.2121,-1,9,_,28,022,9__3__022__-_1_IT_1_8_08806_*__TI_TN_10,-,3022101,PLAYA DE LA CONCHA-PLAYA DE ALTEA,9__3__022_,9__3__022__3022101_1_IT_1,8_08806,8_08806_*,8_08806_
2091,8,345039,93022,3,2,1,08806,*,,1,TI,TN,PLAYA DE LA CONCHA-PLAYA DE ALTEA,28,022,BOADILLA DEL MONTE,B2,Calle  Playa de la Concha SN SN,20110517,20110525,,0,0,9,_,28,022,9__3__022__-_2_IT_1_8_08806_*__TI_TN_1,-,3022201,PLAYA DE LA CONCHA-PLAYA DE ALTEA,9__3__022_,9__3__022__3022201_2_IT_1,8_08806,8_08806_*,8_08806_
2092,8,345039,93022,3,2,1,08807,*,,9,TI,I,PLAYA DE LA CONCHA-PLAYA DE ALTEA,28,022,BOADILLA DEL MONTE,B2,Calle  Playa de la Concha N 15,20110517,20110525,,434.1846,15,9,_,28,022,9__3__022__-_2_IT_1_8_08807_*__TI_I_9,-,3022201,PLAYA DE LA CONCHA-PLAYA DE ALTEA,9__3__022_,9__3__022__3022201_2_IT_1,8_08807,8_08807_*,8_08807_
2093,8,345039,93022,3,2,1,08809,*,,8,TI,I,PLAYA DE ALTEA-PLAYA DE BENIDORM,28,022,BOADILLA DEL MONTE,B2,Calle   Playa de Altea N 23,20110517,20110525,,343.6376,15,9,_,28,022,9__3__022__-_2_IT_1_8_08809_*__TI_I_8,-,3022201,PLAYA DE ALTEA-PLAYA DE BENIDORM,9__3__022_,9__3__022__3022201_2_IT_1,8_08809,8_08809_*,8_08809_
2094,8,341918,92022,2,2,1,08813,*,,8,TI,I,PLAYA DE CASTROURDIALES-PLAYA LA LANZADA,28,022,BOADILLA DEL MONTE,B2,Calle  Playa de Castrourdiales N 1,20100316,20100401,,496.4326,-1,9,_,28,022,9__2__022__-_2_IT_1_8_08813_*__TI_I_8,-,2022201,PLAYA DE CASTROURDIALES-PLAYA LA LANZADA,9__2__022_,9__2__022__2022201_2_IT_1,8_08813,8_08813_*,8_08813_
2095,8,345039,93022,3,2,1,08813,*,,7,TI,I,PLAYA DE CASTROURDIALES-PLAYA LA LANZADA,28,022,BOADILLA DEL MONTE,B2,Calle  Playa de Castrourdiales N 1,20110517,20110525,,278.1235,13.36,9,_,28,022,9__3__022__-_2_IT_1_8_08813_*__TI_I_7,-,3022201,PLAYA DE CASTROURDIALES-PLAYA LA LANZADA,9__3__022_,9__3__022__3022201_2_IT_1,8_08813,8_08813_*,8_08813_
2096,8,341918,92022,2,2,1,08817,*,,7,TI,I,VALLEFRANCO-VALLE DEL PAS,28,022,BOADILLA DEL MONTE,B2,Calle  Vallefranco N 66,20100316,20100401,,395.4795,15,9,_,28,022,9__2__022__-_2_IT_1_8_08817_*__TI_I_7,-,2022201,VALLEFRANCO-VALLE DEL PAS,9__2__022_,9__2__022__2022201_2_IT_1,8_08817,8_08817_*,8_08817_
2097,8,341918,92022,2,2,1,08819,*,,6,TI,I,VALLEFRANCO-VALLE DEL SELLA,28,022,BOADILLA DEL MONTE,B2,Calle   Vallefranco N 52,20100316,20100401,,364.7474,15,9,_,28,022,9__2__022__-_2_IT_1_8_08819_*__TI_I_6,-,2022201,VALLEFRANCO-VALLE DEL SELLA,9__2__022_,9__2__022__2022201_2_IT_1,8_08819,8_08819_*,8_08819_
2098,8,341918,92022,2,2,1,08821,*,,5,TI,I,VALLEFRANCO-VALLE DE CARES,28,022,BOADILLA DEL MONTE,B2,Calle   Vallefranco N 38,20100316,20100401,,235.1853,40,9,_,28,022,9__2__022__-_2_IT_1_8_08821_*__TI_I_5,-,2022201,VALLEFRANCO-VALLE DE CARES,9__2__022_,9__2__022__2022201_2_IT_1,8_08821,8_08821_*,8_08821_
2099,8,337160,91022,1,2,1,08822,*,,4,TI,I,VALLEFRANCO-VALLE DEL RONCAL,28,022,BOADILLA DEL MONTE,B2,Calle   Vallefranco N 26,20071119,20071227,,247.5984,40,9,_,28,022,9__1__022__-_2_IT_1_8_08822_*__TI_I_4,-,1022201,VALLEFRANCO-VALLE DEL RONCAL,9__1__022_,9__1__022__1022201_2_IT_1,8_08822,8_08822_*,8_08822_
2100,8,337159,91022,1,1,1,08823,*,,26,TI,I,VALLEFRANCO-VALLE DEL RONCAL,28,022,BOADILLA DEL MONTE,B2,Calle   Vallefranco N 26,20071119,20071227,,500.733,13.36,9,_,28,022,9__1__022__-_1_IT_1_8_08823_*__TI_I_26,-,1022101,VALLEFRANCO-VALLE DEL RONCAL,9__1__022_,9__1__022__1022101_1_IT_1,8_08823,8_08823_*,8_08823_
2101,8,337160,91022,1,2,1,08828,*,,5,TI,I,VALLEFRANCO-VALLE DE ANSÓ,28,022,BOADILLA DEL MONTE,B2,Calle  Vallefranco N 1,20071119,20071227,,501.8681,13.36,9,_,28,022,9__1__022__-_2_IT_1_8_08828_*__TI_I_5,-,1022201,VALLEFRANCO-VALLE DE ANSÓ,9__1__022_,9__1__022__1022201_2_IT_1,8_08828,8_08828_*,8_08828_
2102,8,337159,91022,1,1,1,08829,*,,25,TI,I,VALLEFRANCO-VALLE DE ANSÓ,28,022,BOADILLA DEL MONTE,B2,Calle  Vallefranco N 4,20071119,20071227,,502.1159,13.36,9,_,28,022,9__1__022__-_1_IT_1_8_08829_*__TI_I_25,-,1022101,VALLEFRANCO-VALLE DE ANSÓ,9__1__022_,9__1__022__1022101_1_IT_1,8_08829,8_08829_*,8_08829_
2103,8,337160,91022,1,2,1,08830,*,,6,TI,I,RÍO ALGODOR-RÍO DUERO,28,022,BOADILLA DEL MONTE,B2,Calle  Río Algodor N 3,20071119,20071227,,504.0548,13.36,9,_,28,022,9__1__022__-_2_IT_1_8_08830_*__TI_I_6,-,1022201,RÍO ALGODOR-RÍO DUERO,9__1__022_,9__1__022__1022201_2_IT_1,8_08830,8_08830_*,8_08830_
2104,8,337159,91022,1,1,1,08831,*,,24,TI,I,RÍO ALGODOR-RÍO DUERO,28,022,BOADILLA DEL MONTE,B2,Calle  Río Algodor N 4,20071119,20071227,,244.9143,13.36,9,_,28,022,9__1__022__-_1_IT_1_8_08831_*__TI_I_24,-,1022101,RÍO ALGODOR-RÍO DUERO,9__1__022_,9__1__022__1022101_1_IT_1,8_08831,8_08831_*,8_08831_
2105,8,337160,91022,1,2,1,08832,*,,7,TI,I,RÍO DUERO-RÍO LEGA,28,022,BOADILLA DEL MONTE,B2,Calle  Río Duero N 28,20071119,20071227,,218.0346,13.36,9,_,28,022,9__1__022__-_2_IT_1_8_08832_*__TI_I_7,-,1022201,RÍO DUERO-RÍO LEGA,9__1__022_,9__1__022__1022201_2_IT_1,8_08832,8_08832_*,8_08832_
2106,8,337159,91022,1,1,1,08833,*,,23,TI,I,RÍO DUERO-RÍO LEGA,28,022,BOADILLA DEL MONTE,B2,Calle  Río Duero N 29,20071119,20071227,,261.2522,13.36,9,_,28,022,9__1__022__-_1_IT_1_8_08833_*__TI_I_23,-,1022101,RÍO DUERO-RÍO LEGA,9__1__022_,9__1__022__1022101_1_IT_1,8_08833,8_08833_*,8_08833_
2107,8,337160,91022,1,2,1,08836,*,,8,TI,I,RÍO TAJO-RÍO TAMBRE,28,022,BOADILLA DEL MONTE,B2,Calle  Río Tajo N 28,20071119,20071227,,272.1919,13.36,9,_,28,022,9__1__022__-_2_IT_1_8_08836_*__TI_I_8,-,1022201,RÍO TAJO-RÍO TAMBRE,9__1__022_,9__1__022__1022201_2_IT_1,8_08836,8_08836_*,8_08836_
2108,8,337160,91022,1,2,1,08839,*,,9,TI,I,RÍO TAJO-RÍO EUME,28,022,BOADILLA DEL MONTE,B2,Calle   Río Tajo N 42,20071119,20071227,,350.7947,15,9,_,28,022,9__1__022__-_2_IT_1_8_08839_*__TI_I_9,-,1022201,RÍO TAJO-RÍO EUME,9__1__022_,9__1__022__1022201_2_IT_1,8_08839,8_08839_*,8_08839_
2109,8,337159,91022,1,1,1,08840,*,,21,TI,I,RÍO TAJO-RÍO EUME,28,022,BOADILLA DEL MONTE,B2,Calle   Río Tajo N 39,20071119,20071227,,328.9448,15,9,_,28,022,9__1__022__-_1_IT_1_8_08840_*__TI_I_21,-,1022101,RÍO TAJO-RÍO EUME,9__1__022_,9__1__022__1022101_1_IT_1,8_08840,8_08840_*,8_08840_
2110,8,337159,91022,1,1,1,08843,*,,22,TI,I,RÍO TAJO-RÍO URUMEA,28,022,BOADILLA DEL MONTE,B2,Calle  Río Tajo N 27,20071119,20071227,,357.3268,15,9,_,28,022,9__1__022__-_1_IT_1_8_08843_*__TI_I_22,-,1022101,RÍO TAJO-RÍO URUMEA,9__1__022_,9__1__022__1022101_1_IT_1,8_08843,8_08843_*,8_08843_
2111,8,337160,91022,1,2,1,08844,*,,10,TI,I,RÍO TAJO-RÍO VÉLEZ,28,022,BOADILLA DEL MONTE,B2,Calle  Río Tajo N 56,20071119,20071227,,315.121,15,9,_,28,022,9__1__022__-_2_IT_1_8_08844_*__TI_I_10,-,1022201,RÍO TAJO-RÍO VÉLEZ,9__1__022_,9__1__022__1022201_2_IT_1,8_08844,8_08844_*,8_08844_
2112,8,337159,91022,1,1,1,08845,*,,20,TI,I,RÍO TAJO-RÍO VÉLEZ,28,022,BOADILLA DEL MONTE,B2,Calle  Río Tajo N 56,20071119,20071227,,458.146,15,9,_,28,022,9__1__022__-_1_IT_1_8_08845_*__TI_I_20,-,1022101,RÍO TAJO-RÍO VÉLEZ,9__1__022_,9__1__022__1022101_1_IT_1,8_08845,8_08845_*,8_08845_
2113,8,337160,91022,1,2,1,08846,*,,11,TI,I,RÍO TAJO-RÍO GUADALETE,28,022,BOADILLA DEL MONTE,B2,Calle   Río Tajo N 76,20071119,20071227,,450.0653,15,9,_,28,022,9__1__022__-_2_IT_1_8_08846_*__TI_I_11,-,1022201,RÍO TAJO-RÍO GUADALETE,9__1__022_,9__1__022__1022201_2_IT_1,8_08846,8_08846_*,8_08846_
2114,8,337159,91022,1,1,1,08847,*,,19,TI,I,RÍO TAJO-RÍO GUADALETE,28,022,BOADILLA DEL MONTE,B2,Calle   Río Tajo N 59,20071119,20071227,,345.2398,15,9,_,28,022,9__1__022__-_1_IT_1_8_08847_*__TI_I_19,-,1022101,RÍO TAJO-RÍO GUADALETE,9__1__022_,9__1__022__1022101_1_IT_1,8_08847,8_08847_*,8_08847_
2115,8,337160,91022,1,2,1,08848,*,,12,TI,I,RÍO TAJO-RÍO TER,28,022,BOADILLA DEL MONTE,B2,Calle   Río Tajo N 71,20071119,20071227,,435.7225,15,9,_,28,022,9__1__022__-_2_IT_1_8_08848_*__TI_I_12,-,1022201,RÍO TAJO-RÍO TER,9__1__022_,9__1__022__1022201_2_IT_1,8_08848,8_08848_*,8_08848_
2116,8,345039,93022,3,2,1,08894,*,,15,TI,I,CTRA.M516-PºPINO CENTINELA,28,022,BOADILLA DEL MONTE,B2,Ctra de Boadilla-Majadahonda N 50,20110517,20110525,,1169.7657,70,9,_,28,022,9__3__022__-_2_IT_1_8_08894_*__TI_I_15,-,3022201,CTRA.M516-PºPINO CENTINELA,9__3__022_,9__3__022__3022201_2_IT_1,8_08894,8_08894_*,8_08894_
2117,8,345039,93022,3,2,1,08895,*,,14,TI,I,CTRA.M516-URB.EL MONTE DE LAS ENCINAS,28,022,BOADILLA DEL MONTE,B2,Ctra de Boadilla-Majadahonda N 2800,20110517,20110525,,580.7823,70,9,_,28,022,9__3__022__-_2_IT_1_8_08895_*__TI_I_14,-,3022201,CTRA.M516-URB.EL MONTE DE LAS ENCINAS,9__3__022_,9__3__022__3022201_2_IT_1,8_08895,8_08895_*,8_08895_
2118,8,337160,91022,1,2,1,08854,*,,14,TI,I,RÍO GUADARRAMA-RÍO TAJO,28,022,BOADILLA DEL MONTE,B2,Calle   Río Guadarrama N 1,20071119,20071227,,711.1478,15,9,_,28,022,9__1__022__-_2_IT_1_8_08854_*__TI_I_14,-,1022201,RÍO GUADARRAMA-RÍO TAJO,9__1__022_,9__1__022__1022201_2_IT_1,8_08854,8_08854_*,8_08854_
2119,8,337159,91022,1,1,1,08855,*,,16,TI,I,RÍO GUADARRAMA-RÍO TAJO,28,022,BOADILLA DEL MONTE,B2,Calle  Río Guadarrama N 1,20071119,20071227,,318.4419,13.36,9,_,28,022,9__1__022__-_1_IT_1_8_08855_*__TI_I_16,-,1022101,RÍO GUADARRAMA-RÍO TAJO,9__1__022_,9__1__022__1022101_1_IT_1,8_08855,8_08855_*,8_08855_
2120,8,337159,91022,1,1,1,15304,*,,9,TI,I,M.ÁNGEL CANTERO OLIVA-CENTRO COMERCIAL,28,022,BOADILLA DEL MONTE,B2,Calle   Miguel Ángel Cantero Oliva N 1,20071119,20071227,,554.2517,40,9,_,28,022,9__1__022__-_1_IT_1_8_15304_*__TI_I_9,-,1022101,M.ÁNGEL CANTERO OLIVA-CENTRO COMERCIAL,9__1__022_,9__1__022__1022101_1_IT_1,8_15304,8_15304_*,8_15304_
2121,8,337160,91022,1,2,1,15305,*,,21,TI,I,M.ÁNGEL CANTERO OLIVA-CENTRO COMERCIAL,28,022,BOADILLA DEL MONTE,B2,Calle   Miguel Ángel Cantero Oliva N 1,20071119,20071227,,492.4046,-1,9,_,28,022,9__1__022__-_2_IT_1_8_15305_*__TI_I_21,-,1022201,M.ÁNGEL CANTERO OLIVA-CENTRO COMERCIAL,9__1__022_,9__1__022__1022201_2_IT_1,8_15305,8_15305_*,8_15305_
2122,8,341918,92022,2,2,1,15066,*,,20,TI,I,CTRA.MAJADAHONDA-AV.GENERALÍSIMO,28,022,BOADILLA DEL MONTE,B2,Ctra de Boadilla-Majadahonda N 2,20100316,20100401,,311.4808,40,9,_,28,022,9__2__022__-_2_IT_1_8_15066_*__TI_I_20,-,2022201,CTRA.MAJADAHONDA-AV.GENERALÍSIMO,9__2__022_,9__2__022__2022201_2_IT_1,8_15066,8_15066_*,8_15066_
2123,8,337160,91022,1,2,1,15066,*,,28,TI,I,CTRA.MAJADAHONDA-AV.GENERALÍSIMO,28,022,BOADILLA DEL MONTE,B2,Ctra de Boadilla-Majadahonda N 2,20071119,20071227,,311.4805,40,9,_,28,022,9__1__022__-_2_IT_1_8_15066_*__TI_I_28,-,1022201,CTRA.MAJADAHONDA-AV.GENERALÍSIMO,9__1__022_,9__1__022__1022201_2_IT_1,8_15066,8_15066_*,8_15066_
2124,8,345039,93022,3,2,1,15066,*,,17,TI,I,CTRA.MAJADAHONDA-AV.GENERALÍSIMO,28,022,BOADILLA DEL MONTE,B2,Ctra de Boadilla-Majadahonda N 2,20110517,20110525,,311.3865,40,9,_,28,022,9__3__022__-_2_IT_1_8_15066_*__TI_I_17,-,3022201,CTRA.MAJADAHONDA-AV.GENERALÍSIMO,9__3__022_,9__3__022__3022201_2_IT_1,8_15066,8_15066_*,8_15066_
2125,8,337159,91022,1,1,1,15065,B,,3,TI,I,CTRA.MAJADAHONDA-EST.BOADILLA CENTRO,28,022,BOADILLA DEL MONTE,B2,Ctra de Boadilla-Majadahonda N 40,20071119,20071227,,287.0322,40,9,93_387,28,022,9__1__022__-_1_IT_1_8_15065_B__TI_I_3,-,1022101,CTRA.MAJADAHONDA-EST.BOADILLA CENTRO,9__1__022_,9__1__022__1022101_1_IT_1,8_15065,8_15065_B,8_15065_
