OBJECTID,MODO,CODIGOITINERARIO,CODIGOGESTIONLINEA,NUMEROLINEAUSUARIO,SENTIDO,TIPOITINERARIO,CODIGOESTACION,CODIGOPOSTE,CODIGOANDEN,NUMEROORDEN,IDENTIFICADORTIPOPARADA,TIPOPARADA,DENOMINACION,CODIGOPROVINCIA,CODIGOMUNICIPIO,MUNICIPIO,CORONATARIFARIA,DIRECCION,FECHAALTA,FECHAINICIO,FECHAFIN,LONGITUDTRAMOANTERIOR,VELOCIDADTRAMOANTERIOR,MODOLINEA,IDFINTERCAMBIADOR,CODPROV_LINEA,CODMUN_LINEA,IDFTRAMO,CODIGOOBSERVACION,CODIGOSUBLINEA,DENOMINACION_SAE,IDFLINEA,IDFITINERARIO,IDFESTACION,IDFPOSTE,IDFANDEN
5802,6,283987,026,26,1,1,1031,*,,16,TI,I,CONDE DE PEÑALVER-AYALA,28,079,MADRID,A,Calle del Conde de Peñalver N 24,19991221,19861001,,233.5037,13.36,6,_,,,6__26_____1_IT_1_6_1031_*__TI_I_16,,,,6__26___,6__26_____1_IT_1,6_1031,6_1031_*,6_1031_
5803,6,331482,503,N3,1,1,1031,*,,5,TI,I,CONDE DE PEÑALVER-AYALA,28,079,MADRID,A,Calle del Conde de Peñalver N 24,20021014,20021013,,493.099,30,6,_,,,6_N_503_____1_IT_1_6_1031_*__TI_I_5,,,,6_N_503___,6_N_503_____1_IT_1,6_1031,6_1031_*,6_1031_
5804,6,335837,061,61,2,1,1031,*,,7,TI,I,CONDE DE PEÑALVER-AYALA,28,079,MADRID,A,Calle del Conde de Peñalver N 24,20070201,20060321,,233.503,30,6,_,,,6__61_____2_IT_1_6_1031_*__TI_I_7,,,,6__61___,6__61_____2_IT_1,6_1031,6_1031_*,6_1031_
5805,6,283987,026,26,1,1,1033,*,,18,TI,T,CONDE DE PEÑALVER-DIEGO DE LEON,28,079,MADRID,A,Calle del Conde de Peñalver N 96,19991221,19861001,,443.9906,-1,6,92_66,,,6__26_____1_IT_1_6_1033_*__TI_T_18,,,,6__26___,6__26_____1_IT_1,6_1033,6_1033_*,6_1033_
5806,6,283988,026,26,2,1,1033,*,,1,TI,T,CONDE DE PEÑALVER-DIEGO DE LEON,28,079,MADRID,A,Calle del Conde de Peñalver N 96,19991221,19861001,,0,0,6,92_66,,,6__26_____2_IT_1_6_1033_*__TI_T_1,,,,6__26___,6__26_____2_IT_1,6_1033,6_1033_*,6_1033_
5807,6,283988,026,26,2,1,1034,*,,3,TI,I,CONDE DE PEÑALVER-J.ORTEGA Y GASSET,28,079,MADRID,A,Calle del Conde de Peñalver N 51,19991221,19861001,,293.676,12.084,6,93_259,,,6__26_____2_IT_1_6_1034_*__TI_I_3,,,,6__26___,6__26_____2_IT_1,6_1034,6_1034_*,6_1034_
5808,6,335836,061,61,1,1,1034,*,,18,TI,I,CONDE DE PEÑALVER-J.ORTEGA Y GASSET,28,079,MADRID,A,Calle del Conde de Peñalver N 51,20070201,20060321,,374.1827,-1,6,93_259,,,6__61_____1_IT_1_6_1034_*__TI_I_18,,,,6__61___,6__61_____1_IT_1,6_1034,6_1034_*,6_1034_
5809,6,331483,503,N3,2,1,1034,*,,26,TI,I,CONDE DE PEÑALVER-J.ORTEGA Y GASSET,28,079,MADRID,A,Calle del Conde de Peñalver N 51,20021014,20021013,,293.676,16.789,6,93_259,,,6_N_503_____2_IT_1_6_1034_*__TI_I_26,,,,6_N_503___,6_N_503_____2_IT_1,6_1034,6_1034_*,6_1034_
5810,6,331483,503,N3,2,1,1035,*,,27,TI,I,CONDE DE PEÑALVER-AYALA,28,079,MADRID,A,Calle del Conde de Peñalver N 25,20021014,20021013,,307.6295,-1,6,_,,,6_N_503_____2_IT_1_6_1035_*__TI_I_27,,,,6_N_503___,6_N_503_____2_IT_1,6_1035,6_1035_*,6_1035_
5811,6,283988,026,26,2,1,1035,*,,4,TI,I,CONDE DE PEÑALVER-AYALA,28,079,MADRID,A,Calle del Conde de Peñalver N 25,19991221,19861001,,307.6295,-1,6,_,,,6__26_____2_IT_1_6_1035_*__TI_I_4,,,,6__26___,6__26_____2_IT_1,6_1035,6_1035_*,6_1035_
5812,6,335836,061,61,1,1,1035,*,,19,TI,I,CONDE DE PEÑALVER-AYALA,28,079,MADRID,A,Calle del Conde de Peñalver N 25,20070201,20060321,,307.6295,-1,6,_,,,6__61_____1_IT_1_6_1035_*__TI_I_19,,,,6__61___,6__61_____1_IT_1,6_1035,6_1035_*,6_1035_
5813,6,283988,026,26,2,1,1036,*,,5,TI,I,CONDE DE PEÑALVER-HERMOSILLA,28,079,MADRID,A,Calle del Conde de Peñalver N 7,19991221,19861001,,243.1683,-1,6,_,,,6__26_____2_IT_1_6_1036_*__TI_I_5,,,,6__26___,6__26_____2_IT_1,6_1036,6_1036_*,6_1036_
5814,6,335836,061,61,1,1,1036,*,,20,TI,I,CONDE DE PEÑALVER-HERMOSILLA,28,079,MADRID,A,Calle del Conde de Peñalver N 7,20070201,20060321,,243.1054,-1,6,_,,,6__61_____1_IT_1_6_1036_*__TI_I_20,,,,6__61___,6__61_____1_IT_1,6_1036,6_1036_*,6_1036_
5815,6,331412,152,152,1,1,1038,*,,7,TI,I,AV.MENENDEZ PELAYO-PZA.NIÑO JESUS,28,079,MADRID,A,Paseo del Fernán Núñez N SN,20021003,20021005,,390.504,30,6,_,,,6__152_____1_IT_1_6_1038_*__TI_I_7,,,,6__152___,6__152_____1_IT_1,6_1038,6_1038_*,6_1038_
5816,6,283988,026,26,2,1,1038,*,,11,TI,I,AV.MENENDEZ PELAYO-PZA.NIÑO JESUS,28,079,MADRID,A,Paseo del Fernán Núñez N SN,19991221,19861001,,390.504,30,6,_,,,6__26_____2_IT_1_6_1038_*__TI_I_11,,,,6__26___,6__26_____2_IT_1,6_1038,6_1038_*,6_1038_
5817,6,283917,063,63,1,1,1038,*,,6,TI,I,AV.MENENDEZ PELAYO-PZA.NIÑO JESUS,28,079,MADRID,A,Paseo del Fernán Núñez N SN,19991221,19950325,,390.504,30,6,_,,,6__63_____1_IT_1_6_1038_*__TI_I_6,,,,6__63___,6__63_____1_IT_1,6_1038,6_1038_*,6_1038_
5818,6,333593,068,C1,1,1,1038,*,,23,TI,I,AV.MENENDEZ PELAYO-PZA.NIÑO JESUS,28,079,MADRID,A,Paseo del Fernán Núñez N SN,20050328,20050414,,390.504,30,6,_,,,6__68_____1_IT_1_6_1038_*__TI_I_23,,,,6__68___,6__68_____1_IT_1,6_1038,6_1038_*,6_1038_
5819,6,331412,152,152,1,1,1039,*,,8,TI,I,MENENDEZ PELAYO-PZA.MARIANO CAVIA,28,079,MADRID,A,Avda de Menéndez Pelayo N 14,20021003,20021005,,413.047,30,6,_,,,6__152_____1_IT_1_6_1039_*__TI_I_8,,,,6__152___,6__152_____1_IT_1,6_1039,6_1039_*,6_1039_
5820,6,283988,026,26,2,1,1039,*,,12,TI,I,MENENDEZ PELAYO-PZA.MARIANO CAVIA,28,079,MADRID,A,Avda de Menéndez Pelayo N 14,19991221,19861001,,413.047,30,6,_,,,6__26_____2_IT_1_6_1039_*__TI_I_12,,,,6__26___,6__26_____2_IT_1,6_1039,6_1039_*,6_1039_
5821,6,333593,068,C1,1,1,1039,*,,24,TI,I,MENENDEZ PELAYO-PZA.MARIANO CAVIA,28,079,MADRID,A,Avda de Menéndez Pelayo N 14,20050328,20050414,,413.047,30,6,_,,,6__68_____1_IT_1_6_1039_*__TI_I_24,,,,6__68___,6__68_____1_IT_1,6_1039,6_1039_*,6_1039_
5822,6,283988,026,26,2,1,1040,*,,16,TI,I,MINISTERIO DE AGRICULTURA,28,079,MADRID,A,Paseo de la Infanta Isabel N 1,19991221,19861001,,235.833,30,6,_,,,6__26_____2_IT_1_6_1040_*__TI_I_16,,,,6__26___,6__26_____2_IT_1,6_1040,6_1040_*,6_1040_
5823,6,283972,037,37,2,1,1040,*,,7,TI,I,MINISTERIO DE AGRICULTURA,28,079,MADRID,A,Paseo de la Infanta Isabel N 1,19991221,19861001,,537.2438,11.84,6,_,,,6__37_____2_IT_1_6_1040_*__TI_I_7,,,,6__37___,6__37_____2_IT_1,6_1040,6_1040_*,6_1040_
5824,6,352418,032,32,2,1,1040,*,,28,TI,I,MINISTERIO DE AGRICULTURA,28,079,MADRID,A,Paseo de la Infanta Isabel N 1,20060210,20140526,,235.833,13.13,6,_,,,6__32_____2_IT_1_6_1040_*__TI_I_28,,,,6__32___,6__32_____2_IT_1,6_1040,6_1040_*,6_1040_
5825,6,342558,512,N12,2,1,1042,*,,29,TI,I,RONDA DE ATOCHA Nº 35,28,079,MADRID,A,Ronda de Atocha N 37,20100702,20100621,,225.215,-1,6,_,,,6_N_512_____2_IT_1_6_1042_*__TI_I_29,,,,6_N_512___,6_N_512_____2_IT_1,6_1042,6_1042_*,6_1042_
5826,6,283892,069,C2,2,1,1042,*,,2,TI,I,RONDA DE ATOCHA Nº 35,28,079,MADRID,A,Ronda de Atocha N 37,19991221,19861001,,304.863,11.679,6,_,,,6__69_____2_IT_1_6_1042_*__TI_I_2,,,,6__69___,6__69_____2_IT_1,6_1042,6_1042_*,6_1042_
5827,6,342786,036,36,2,1,1042,*,,27,TI,I,RONDA DE ATOCHA Nº 35,28,079,MADRID,A,Ronda de Atocha N 37,20100824,20100313,,225.215,-1,6,_,,,6__36_____2_IT_1_6_1042_*__TI_I_27,,,,6__36___,6__36_____2_IT_1,6_1042,6_1042_*,6_1042_
5828,6,342046,027,27,1,1,1042,*,,2,TI,I,RONDA DE ATOCHA Nº 35,28,079,MADRID,A,Ronda de Atocha N 37,20100412,20091110,,465.9925,-1,6,_,,,6__27_____1_IT_1_6_1042_*__TI_I_2,,,,6__27___,6__27_____1_IT_1,6_1042,6_1042_*,6_1042_
5829,6,335487,041,41,2,1,1042,*,,20,TI,I,RONDA DE ATOCHA Nº 35,28,079,MADRID,A,Ronda de Atocha N 37,20061013,20061007,,225.215,-1,6,_,,,6__41_____2_IT_1_6_1042_*__TI_I_20,,,,6__41___,6__41_____2_IT_1,6_1042,6_1042_*,6_1042_
5830,6,284280,119,119,2,1,1042,*,,29,TI,I,RONDA DE ATOCHA Nº 35,28,079,MADRID,A,Ronda de Atocha N 37,19991221,19980905,,225.215,-1,6,_,,,6__119_____2_IT_1_6_1042_*__TI_I_29,,,,6__119___,6__119_____2_IT_1,6_1042,6_1042_*,6_1042_
5831,6,350704,515,N15,2,1,1042,*,,22,TI,I,RONDA DE ATOCHA Nº 35,28,079,MADRID,A,Ronda de Atocha N 37,20131001,20131001,,225.215,-1,6,_,,,6_N_515_____2_IT_1_6_1042_*__TI_I_22,,,,6_N_515___,6_N_515_____2_IT_1,6_1042,6_1042_*,6_1042_
5832,6,350724,517,N17,2,1,1042,*,,31,TI,I,RONDA DE ATOCHA Nº 35,28,079,MADRID,A,Ronda de Atocha N 37,20131003,20131001,,397.1758,12.489,6,_,,,6_N_517_____2_IT_1_6_1042_*__TI_I_31,,,,6_N_517___,6_N_517_____2_IT_1,6_1042,6_1042_*,6_1042_
5833,6,352422,034,34,2,1,1042,*,,36,TI,I,RONDA DE ATOCHA Nº 35,28,079,MADRID,A,Ronda de Atocha N 37,19991221,20140526,,225.215,-1,6,_,,,6__34_____2_IT_1_6_1042_*__TI_I_36,,,,6__34___,6__34_____2_IT_1,6_1042,6_1042_*,6_1042_
5834,6,342046,027,27,1,1,1043,*,,3,TI,I,JOSE ANTONIO ARMONA-Pº STA.Mª CABEZA,28,079,MADRID,A,Calle de José Antonio de Armona N 26,20100412,20091110,,324.3292,-1,6,_,,,6__27_____1_IT_1_6_1043_*__TI_I_3,,,,6__27___,6__27_____1_IT_1,6_1043,6_1043_*,6_1043_
5835,6,342046,027,27,1,1,1044,*,,4,TI,I,DELICIAS Nº 14,28,079,MADRID,A,Calle de Delicias N 16,20100412,20091110,,239.759,30,6,93_287,,,6__27_____1_IT_1_6_1044_*__TI_I_4,,,,6__27___,6__27_____1_IT_1,6_1044,6_1044_*,6_1044_
5836,6,283972,037,37,2,1,980,*,,6,TI,I,AV.CDAD.BARCELONA Nº 6,28,079,MADRID,A,Avda de la Ciudad de Barcelona SN SN,19991221,19861001,,368.0807,13.36,6,_,,,6__37_____2_IT_1_6_980_*__TI_I_6,,,,6__37___,6__37_____2_IT_1,6_980,6_980_*,6_980_
5837,6,352428,024,24,2,1,980,*,,23,TI,I,AV.CDAD.BARCELONA Nº 6,28,079,MADRID,A,Avda de la Ciudad de Barcelona SN SN,20140416,20140526,,368.0807,13.36,6,_,,,6__24_____2_IT_1_6_980_*__TI_I_23,,,,6__24___,6__24_____2_IT_1,6_980,6_980_*,6_980_
5838,6,352430,054,54,2,1,980,*,,33,TI,I,AV.CDAD.BARCELONA Nº 6,28,079,MADRID,A,Avda de la Ciudad de Barcelona SN SN,19991221,20140526,,368.0807,13.36,6,_,,,6__54_____2_IT_1_6_980_*__TI_I_33,,,,6__54___,6__54_____2_IT_1,6_980,6_980_*,6_980_
5839,6,352432,057,57,2,1,980,*,,24,TI,I,AV.CDAD.BARCELONA Nº 6,28,079,MADRID,A,Avda de la Ciudad de Barcelona SN SN,19991221,20140526,,368.0807,13.36,6,_,,,6__057_____2_IT_1_6_980_*__TI_I_24,,,,6__057___,6__057_____2_IT_1,6_980,6_980_*,6_980_
5840,6,352447,141,141,2,1,980,*,,20,TI,I,AV.CDAD.BARCELONA Nº 6,28,079,MADRID,A,Avda de la Ciudad de Barcelona SN SN,20140529,20140527,,368.08,30,6,_,,,6__141_____2_IT_1_6_980_*__TI_I_20,,,,6__141___,6__141_____2_IT_1,6_980,6_980_*,6_980_
5841,6,284352,104,104,1,1,914,*,,7,TI,I,AV.25 SEPTIEMBRE-PZA.ENSIDESA,28,079,MADRID,A,Avda del Veinticinco de Septiembre SN SN,19991221,20010602,,324.946,30,6,_,,,6__104_____1_IT_1_6_914_*__TI_I_7,,,,6__104___,6__104_____1_IT_1,6_914,6_914_*,6_914_
5842,6,332188,023,23,1,1,917,*,,8,TI,I,ANTONIO LOPEZ-GTA.MQUES.VADILLO,28,079,MADRID,A,Calle de Antonio López N 4,20031017,20031108,,830.3844,12.986,6,93_269,,,6__23_A____1_IT_1_6_917_*__TI_I_8,,,,6__23_A__,6__23_A____1_IT_1,6_917,6_917_*,6_917_
5843,6,350703,515,N15,1,1,917,*,,11,TI,I,ANTONIO LOPEZ-GTA.MQUES.VADILLO,28,079,MADRID,A,Calle de Antonio López N 4,20131001,20131001,,902.7784,0,6,93_269,,,6_N_515_____1_IT_1_6_917_*__TI_I_11,,,,6_N_515___,6_N_515_____1_IT_1,6_917,6_917_*,6_917_
5844,6,332188,023,23,1,1,918,*,,9,TI,I,ANTONIO LOPEZ-INMACULADA CONCEPCION,28,079,MADRID,A,Calle de Antonio López N 46,20031017,20031108,,362.155,30,6,_,,,6__23_A____1_IT_1_6_918_*__TI_I_9,,,,6__23_A__,6__23_A____1_IT_1,6_918,6_918_*,6_918_
5845,6,350703,515,N15,1,1,918,*,,12,TI,I,ANTONIO LOPEZ-INMACULADA CONCEPCION,28,079,MADRID,A,Calle de Antonio López N 46,20131001,20131001,,362.156,30,6,_,,,6_N_515_____1_IT_1_6_918_*__TI_I_12,,,,6_N_515___,6_N_515_____1_IT_1,6_918,6_918_*,6_918_
5846,6,332188,023,23,1,1,919,*,,10,TI,I,ANTONIO LOPEZ-PTE.PRAGA,28,079,MADRID,A,Calle de Antonio López N 88,20031017,20031108,,351.447,30,6,_,,,6__23_A____1_IT_1_6_919_*__TI_I_10,,,,6__23_A__,6__23_A____1_IT_1,6_919,6_919_*,6_919_
5847,6,350703,515,N15,1,1,919,*,,13,TI,I,ANTONIO LOPEZ-PTE.PRAGA,28,079,MADRID,A,Calle de Antonio López N 88,20131001,20131001,,351.448,30,6,_,,,6_N_515_____1_IT_1_6_919_*__TI_I_13,,,,6_N_515___,6_N_515_____1_IT_1,6_919,6_919_*,6_919_
5848,6,332188,023,23,1,1,920,*,,11,TI,I,ANTONIO LOPEZ-MARIBLANCA,28,079,MADRID,A,Calle de Antonio López N 134A,20031017,20031108,,424.87,30,6,_,,,6__23_A____1_IT_1_6_920_*__TI_I_11,,,,6__23_A__,6__23_A____1_IT_1,6_920,6_920_*,6_920_
5849,6,350703,515,N15,1,1,920,*,,14,TI,I,ANTONIO LOPEZ-MARIBLANCA,28,079,MADRID,A,Calle de Antonio López N 134A,20131001,20131001,,424.871,30,6,_,,,6_N_515_____1_IT_1_6_920_*__TI_I_14,,,,6_N_515___,6_N_515_____1_IT_1,6_920,6_920_*,6_920_
5850,6,332188,023,23,1,1,921,*,,12,TI,I,ANTONIO LOPEZ-MATILDE GAYO,28,079,MADRID,A,Calle de Antonio López N 150,20031017,20031108,,214.213,-1,6,_,,,6__23_A____1_IT_1_6_921_*__TI_I_12,,,,6__23_A__,6__23_A____1_IT_1,6_921,6_921_*,6_921_
5851,6,332188,023,23,1,1,922,*,,13,TI,I,ANTONIO LOPEZ-AMPARO USERA,28,079,MADRID,A,Calle de Antonio López N 164,20031017,20031108,,178.9107,-1,6,_,,,6__23_A____1_IT_1_6_922_*__TI_I_13,,,,6__23_A__,6__23_A____1_IT_1,6_922,6_922_*,6_922_
5852,6,350703,515,N15,1,1,922,*,,15,TI,I,ANTONIO LOPEZ-AMPARO USERA,28,079,MADRID,A,Calle de Antonio López N 164,20131001,20131001,,393.1238,-1,6,_,,,6_N_515_____1_IT_1_6_922_*__TI_I_15,,,,6_N_515___,6_N_515_____1_IT_1,6_922,6_922_*,6_922_
5853,6,332188,023,23,1,1,923,*,,14,TI,I,ANTONIO LOPEZ-AV.CORDOBA,28,079,MADRID,A,Calle de Antonio López N 198,20031017,20031108,,288.4779,-1,6,_,,,6__23_A____1_IT_1_6_923_*__TI_I_14,,,,6__23_A__,6__23_A____1_IT_1,6_923,6_923_*,6_923_
5854,6,283723,123,123,1,1,923,*,,2,TI,I,ANTONIO LOPEZ-AV.CORDOBA,28,079,MADRID,A,Calle de Antonio López N 198,19991221,19920118,,825.6162,14.398,6,_,,,6__123_____1_IT_1_6_923_*__TI_I_2,,,,6__123___,6__123_____1_IT_1,6_923,6_923_*,6_923_
5855,6,342573,512,N12,1,1,923,*,,17,TI,I,ANTONIO LOPEZ-AV.CORDOBA,28,079,MADRID,A,Calle de Antonio López N 198,20100702,20100621,,718.5347,-1,6,_,,,6_N_512_____1_IT_1_6_923_*__TI_I_17,,,,6_N_512___,6_N_512_____1_IT_1,6_923,6_923_*,6_923_
5856,6,283723,123,123,1,1,924,*,,3,TI,I,ANTONIO LOPEZ-VADO,28,079,MADRID,A,Calle de Antonio López N 232G,19991221,19920118,,330.7381,-1,6,93_130,,,6__123_____1_IT_1_6_924_*__TI_I_3,,,,6__123___,6__123_____1_IT_1,6_924,6_924_*,6_924_
5857,6,332188,023,23,1,1,924,*,,15,TI,I,ANTONIO LOPEZ-VADO,28,079,MADRID,A,Calle de Antonio López N 232G,20031017,20031108,,330.7381,-1,6,93_130,,,6__23_A____1_IT_1_6_924_*__TI_I_15,,,,6__23_A__,6__23_A____1_IT_1,6_924,6_924_*,6_924_
5858,6,342573,512,N12,1,1,924,*,,18,TI,I,ANTONIO LOPEZ-VADO,28,079,MADRID,A,Calle de Antonio López N 232G,20100702,20100621,,330.7381,-1,6,93_130,,,6_N_512_____1_IT_1_6_924_*__TI_I_18,,,,6_N_512___,6_N_512_____1_IT_1,6_924,6_924_*,6_924_
5859,6,283723,123,123,1,1,925,*,,4,TI,I,ANTONIO LOPEZ-SOCUELLAMOS,28,079,MADRID,A,Calle de Antonio López N 250,19991221,19920118,,386.356,30,6,_,,,6__123_____1_IT_1_6_925_*__TI_I_4,,,,6__123___,6__123_____1_IT_1,6_925,6_925_*,6_925_
5860,6,332188,023,23,1,1,925,*,,16,TI,I,ANTONIO LOPEZ-SOCUELLAMOS,28,079,MADRID,A,Calle de Antonio López N 250,20031017,20031108,,386.356,30,6,_,,,6__23_A____1_IT_1_6_925_*__TI_I_16,,,,6__23_A__,6__23_A____1_IT_1,6_925,6_925_*,6_925_
5861,6,342573,512,N12,1,1,925,*,,19,TI,I,ANTONIO LOPEZ-SOCUELLAMOS,28,079,MADRID,A,Calle de Antonio López N 250,20100702,20100621,,386.356,30,6,_,,,6_N_512_____1_IT_1_6_925_*__TI_I_19,,,,6_N_512___,6_N_512_____1_IT_1,6_925,6_925_*,6_925_
5862,6,283723,123,123,1,1,926,*,,5,TI,I,GONZALEZ FEITO-ANTONIO LOPEZ,28,079,MADRID,A,Calle de González Feíto N 5B,19991221,19920118,,172.728,30,6,_,,,6__123_____1_IT_1_6_926_*__TI_I_5,,,,6__123___,6__123_____1_IT_1,6_926,6_926_*,6_926_
5863,6,332188,023,23,1,1,926,*,,17,TI,I,GONZALEZ FEITO-ANTONIO LOPEZ,28,079,MADRID,A,Calle de González Feíto N 5B,20031017,20031108,,172.728,30,6,_,,,6__23_A____1_IT_1_6_926_*__TI_I_17,,,,6__23_A__,6__23_A____1_IT_1,6_926,6_926_*,6_926_
5864,6,342573,512,N12,1,1,926,*,,20,TI,I,GONZALEZ FEITO-ANTONIO LOPEZ,28,079,MADRID,A,Calle de González Feíto N 5B,20100702,20100621,,172.729,30,6,_,,,6_N_512_____1_IT_1_6_926_*__TI_I_20,,,,6_N_512___,6_N_512_____1_IT_1,6_926,6_926_*,6_926_
5865,6,283723,123,123,1,1,927,*,,8,TI,I,"SAN MARIO,8",28,079,MADRID,A,Calle de San Mario N 10,19991221,19920118,,222.986,30,6,_,,,6__123_____1_IT_1_6_927_*__TI_I_8,,,,6__123___,6__123_____1_IT_1,6_927,6_927_*,6_927_
5866,6,332188,023,23,1,1,927,*,,20,TI,I,"SAN MARIO,8",28,079,MADRID,A,Calle de San Mario N 10,20031017,20031108,,222.987,30,6,_,,,6__23_A____1_IT_1_6_927_*__TI_I_20,,,,6__23_A__,6__23_A____1_IT_1,6_927,6_927_*,6_927_
5867,6,333189,078,78,2,1,927,*,,2,TI,I,"SAN MARIO,8",28,079,MADRID,A,Calle de San Mario N 10,20041103,20050219,,238.0705,13.36,6,_,,,6__78_____2_IT_1_6_927_*__TI_I_2,,,,6__78___,6__78_____2_IT_1,6_927,6_927_*,6_927_
5868,6,342573,512,N12,1,1,927,*,,22,TI,I,"SAN MARIO,8",28,079,MADRID,A,Calle de San Mario N 10,20100702,20100621,,222.987,30,6,_,,,6_N_512_____1_IT_1_6_927_*__TI_I_22,,,,6_N_512___,6_N_512_____1_IT_1,6_927,6_927_*,6_927_
5869,6,283723,123,123,1,1,929,*,,10,TI,I,ESTAFETA-NAVASCUES,28,079,MADRID,A,Calle de la Estafeta N 22,19991221,19920118,,237.8834,14.612,6,_,,,6__123_____1_IT_1_6_929_*__TI_I_10,,,,6__123___,6__123_____1_IT_1,6_929,6_929_*,6_929_
5870,6,332188,023,23,1,1,929,*,,22,TI,I,ESTAFETA-NAVASCUES,28,079,MADRID,A,Calle de la Estafeta N 22,20031017,20031108,,237.8834,12.95,6,_,,,6__23_A____1_IT_1_6_929_*__TI_I_22,,,,6__23_A__,6__23_A____1_IT_1,6_929,6_929_*,6_929_
5871,6,333189,078,78,2,1,929,*,,4,TI,I,ESTAFETA-NAVASCUES,28,079,MADRID,A,Calle de la Estafeta N 22,20041103,20050219,,237.8834,13.5,6,_,,,6__78_____2_IT_1_6_929_*__TI_I_4,,,,6__78___,6__78_____2_IT_1,6_929,6_929_*,6_929_
5872,6,283723,123,123,1,1,930,*,,11,TI,I,ESTAFETA-AV.SAN FERMIN,28,079,MADRID,A,Calle de la Estafeta N 35,19991221,19920118,,188.8018,14.612,6,93_331,,,6__123_____1_IT_1_6_930_*__TI_I_11,,,,6__123___,6__123_____1_IT_1,6_930,6_930_*,6_930_
5873,6,332188,023,23,1,1,930,*,,23,TI,I,ESTAFETA-AV.SAN FERMIN,28,079,MADRID,A,Calle de la Estafeta N 35,20031017,20031108,,188.8018,12.95,6,93_331,,,6__23_A____1_IT_1_6_930_*__TI_I_23,,,,6__23_A__,6__23_A____1_IT_1,6_930,6_930_*,6_930_
5874,6,333189,078,78,2,1,930,*,,5,TI,I,ESTAFETA-AV.SAN FERMIN,28,079,MADRID,A,Calle de la Estafeta N 35,20041103,20050219,,188.8018,13.5,6,93_331,,,6__78_____2_IT_1_6_930_*__TI_I_5,,,,6__78___,6__78_____2_IT_1,6_930,6_930_*,6_930_
5875,6,342573,512,N12,1,1,930,*,,24,TI,I,ESTAFETA-AV.SAN FERMIN,28,079,MADRID,A,Calle de la Estafeta N 35,20100702,20100621,,426.6852,21.495,6,93_331,,,6_N_512_____1_IT_1_6_930_*__TI_I_24,,,,6_N_512___,6_N_512_____1_IT_1,6_930,6_930_*,6_930_
5876,6,283724,123,123,2,1,931,*,,16,TI,I,GTA.SAN MARTIN DE LA VEGA,28,079,MADRID,A,Gta de San Martín de la Vega SN SN,19991221,19920118,,284.3905,14.47,6,93_331,,,6__123_____2_IT_1_6_931_*__TI_I_16,,,,6__123___,6__123_____2_IT_1,6_931,6_931_*,6_931_
5877,6,333177,078,78,1,1,931,*,,32,TI,I,GTA.SAN MARTIN DE LA VEGA,28,079,MADRID,A,Gta de San Martín de la Vega SN SN,20041028,20050219,,551.4137,14.15,6,93_331,,,6__78_____1_IT_1_6_931_*__TI_I_32,,,,6__78___,6__78_____1_IT_1,6_931,6_931_*,6_931_
5878,6,332189,023,23,2,1,931,*,,8,TI,I,GTA.SAN MARTIN DE LA VEGA,28,079,MADRID,A,Gta de San Martín de la Vega SN SN,20031017,20031108,,201.2175,13.55,6,93_331,,,6__23_A____2_IT_1_6_931_*__TI_I_8,,,,6__23_A__,6__23_A____2_IT_1,6_931,6_931_*,6_931_
5879,6,342558,512,N12,2,1,931,*,,11,TI,I,GTA.SAN MARTIN DE LA VEGA,28,079,MADRID,A,Gta de San Martín de la Vega SN SN,20100702,20100621,,201.2175,18.747,6,93_331,,,6_N_512_____2_IT_1_6_931_*__TI_I_11,,,,6_N_512___,6_N_512_____2_IT_1,6_931,6_931_*,6_931_
5880,6,334806,043,43,2,1,554,*,,13,TI,I,CORAZON DE MARIA-S.NAZARIO,28,079,MADRID,A,Calle de Corazón de María N 69,20060411,20060330,,308.3483,12.522,6,93_129,,,6__43_____2_IT_1_6_554_*__TI_I_13,,,,6__43___,6__43_____2_IT_1,6_554,6_554_*,6_554_
5881,6,332241,072,72,2,1,554,*,,19,TI,I,CORAZON DE MARIA-S.NAZARIO,28,079,MADRID,A,Calle de Corazón de María N 69,20031112,20000107,,308.3483,13.752,6,93_129,,,6__72_____2_IT_1_6_554_*__TI_I_19,,,,6__72___,6__72_____2_IT_1,6_554,6_554_*,6_554_
5882,6,335817,033,33,1,1,1197,*,,12,TI,I,PARQUE DE ATRACCIONES PTA.PRINCIPAL,28,079,MADRID,A,Ctra del Parque de Atracciones N 3,20070117,20060711,,718.3876,-1,6,_,,,6__33_____1_IT_1_6_1197_*__TI_I_12,,,,6__33___,6__33_____1_IT_1,6_1197,6_1197_*,6_1197_
5883,6,334806,043,43,2,1,557,*,,15,TI,I,CORAZON DE MARIA-STA.HORTENSIA,28,079,MADRID,A,Calle de Corazón de María N 33,20060411,20060330,,197.1343,-1,6,_,,,6__43_____2_IT_1_6_557_*__TI_I_15,,,,6__43___,6__43_____2_IT_1,6_557,6_557_*,6_557_
5884,6,334806,043,43,2,1,558,*,,23,TI,I,FCO.SILVELA-PADILLA,28,079,MADRID,A,Calle de Francisco Silvela N 25,20060411,20060330,,228.3958,-1,6,_,,,6__43_____2_IT_1_6_558_*__TI_I_23,,,,6__43___,6__43_____2_IT_1,6_558,6_558_*,6_558_
